,Potassium phosphide,4.3,UN2012,I,"4.3, 6.1","A19, N40",None,211,None,Forbidden,15 kg,E,"40, 52, 85"
,Strontium phosphide,4.3,UN2013,I,"4.3, 6.1","A19, N40",None,211,None,Forbidden,15 kg,E,"40, 52, 85"
,"Hydrogen peroxide, aqueous solutions with more than 40 percent but not more than 60 percent hydrogen peroxide (stabilized as necessary)",5.1,UN2014,II,"5.1, 8","12, A60, B53, B80, B81, B85, IB2, IP5, T7, TP2, TP6, TP24, TP37",None,202,243,Forbidden,Forbidden,D,"25, 66, 75"
,"Hydrogen peroxide, aqueous solutions with not less than 20 percent but not more than 40 percent hydrogen peroxide (stabilized as necessary)",5.1,UN2014,II,"5.1, 8","A2, A3, A6, B53, IB2, IP5, T7, TP2, TP6, TP24, TP37",None,202,243,1 L,5 L,D,"25, 66, 75"
,"Hydrogen peroxide, stabilized or Hydrogen peroxide aqueous solutions, stabilized with more than 60 percent hydrogen peroxide",5.1,UN2015,I,"5.1, 8","12, B53, B80, B81, B85, T9, TP2, TP6, TP24, TP37",None,201,243,Forbidden,Forbidden,D,"25, 66, 75"
,"Ammunition, toxic, non-explosive, without burster or expelling charge, non-fuzed",6.1,UN2016,II,6.1,,None,212,None,Forbidden,100 kg,E,"13, 40"
,"Ammunition, tear-producing, non-explosive, without burster or expelling charge, non-fuzed",6.1,UN2017,II,"6.1, 8",,None,212,None,Forbidden,50 kg,E,"13, 40"
,"Chloroanilines, solid",6.1,UN2018,II,6.1,"IB8, IP2, IP4, T3, TP33",153,212,242,25 kg,100 kg,A,
,"Chloroanilines, liquid",6.1,UN2019,II,6.1,"IB2, T7, TP2",153,202,243,5 L,60 L,A,52
,"Chlorophenols, solid",6.1,UN2020,III,6.1,"IB8, IP3, T4, T1, TP1, TP33",153,213,240,100 kg,200 kg,A,
,"Chlorophenols, liquid",6.1,UN2021,III,6.1,"IB3, T4, TP1",153,203,241,60 L,220 L,A,
,Cresylic acid,6.1,UN2022,II,"6.1, 8","IB2, T7, TP2, TP13",153,202,243,1 L,30 L,B,
+,Epichlorohydrin,6.1,UN2023,II,"6.1, 3","IB2, T7, TP2, TP13",153,202,243,5 L,60 L,A,40
,"Mercury compounds, liquid, n.o.s.",6.1,UN2024,II,6.1,IB2,153,202,243,5 L,60 L,B,40
,"Mercury compounds, liquid, n.o.s.",6.1,UN2024,I,6.1,,None,201,243,1 L,30 L,B,40
,"Mercury compounds, liquid, n.o.s.",6.1,UN2024,III,6.1,IB3,153,203,241,60 L,220 L,B,40
,"Mercury compounds, solid, n.o.s.",6.1,UN2025,I,6.1,"IB7, IP1, T6, TP33",None,211,242,5 kg,50 kg,A,
,"Mercury compounds, solid, n.o.s.",6.1,UN2025,II,6.1,"IB8, IP2, IP4, T3, TP33 ",153,212,242,25 kg,100 kg,A,
,"Mercury compounds, solid, n.o.s.",6.1,UN2025,III,6.1,"IB8, IP3, T1, TP33",153,213,240,100 kg,200 kg,A,
,"Phenylmercuric compounds, n.o.s.",6.1,UN2026,II,6.1,"IB8, IP2, IP4, T3, TP33",153,212,242,25 kg,100 kg,A,
,"Phenylmercuric compounds, n.o.s.",6.1,UN2026,I,6.1,"IB7, IP1, T6, TP33",None,211,242,5 kg,50 kg,A,
,"Phenylmercuric compounds, n.o.s.",6.1,UN2026,III,6.1,"IB8, IP3, T1, TP33",153,213,240,100 kg,200 kg,A,
,"Sodium arsenite, solid",6.1,UN2027,II,6.1,"IB8, IP2, IP4, T3, TP33",153,212,242,25 kg,100 kg,A,
,"Bombs, smoke, non-explosive, with corrosive liquid, without initiating device",8,UN2028,II,8,,None,160,None,Forbidden,50 kg,E,40
,"Hydrazine, anhydrous",8,UN2029,I,"8, 3, 6.1","A3, A6, A7, A10, B7, B16, B53",None,201,243,Forbidden,2.5 L,D,"40, 52, 125"
,"Hydrazine aqueous solution, with more than 37% hydrazine, by mass",8,UN2030,I,"8, 6.1","B16, B53, T10, TP2, TP13",None,201,243,Forbidden,2.5 L,D,"40, 52"
,"Hydrazine, aqueous solutions, with more than 37% hydrazine, by mass",8,UN2030,II,"8, 6.1","B16, B53, IB2, T7, TP2, TP13",None,202,243,Forbidden,30 L,D,"40, 52"
,"Hydrazine, aqueous solutions, with more than 37% hydrazine, by mass",8,UN2030,III,"8, 6.1","B16, B53, IB3, T4, TP1",None,203,241,5 L,60 L,D,"40, 52"
,"Nitric acid other than red fuming, with more than 70 percent nitric acid",8,UN2031,I,"8, 5.1","A3, B47, B53, T10, TP2, TP12, TP13",None,158,243,Forbidden,2.5 L,D,"44, 66, 89, 90, 110, 111"
,"Nitric acid other than red fuming, with not more than 20 percent nitric acid",8,UN2031,II,8,"A6, B2, B47, B53, IB2, T8, TP2, TP12",None,158,242,1 L,30 L,D,"44, 66, 89, 90, 110, 111"
,"Nitric acid other than red fuming, with not more than 70 percent nitric acid",8,UN2031,II,8,"A6, B2, B47, B53, IB2, T8, TP2, TP12",None,158,242,Forbidden,30 L,D,
+,"Nitric acid, red fuming",8,UN2032,I,"8, 5.1, 6.1","2, B9, B32, B74, T20, TP2, TP12, TP13, TP38, TP45",None,227,244,Forbidden,Forbidden,D,"40, 66, 74, 89, 90"
,Potassium monoxide,8,UN2033,II,8,"IB8, IP2, IP4, T3, TP33",154,212,240,15 kg,50 kg,A,"29, 52"
,"Hydrogen and Methane mixtures, compressed",2.1,UN2034,,2.1,N89,306,302,"302, 314, 315",Forbidden,150 kg,E,"40, 57"
,"1,1,1-Trifluoroethane, or Refrigerant gas R 143a",2.1,UN2035,,2.1,T50,306,304,"314, 315",Forbidden,150 kg,B,40
,Xenon,2.2,UN2036,,2.2,,306,302,None,75 kg,150 kg,A,
,"Gas cartridges, (flammable) without a release device, non-refillable",2.1,UN2037,,2.1,,306,304,None,1 kg,15 kg,B,40
,"Receptacles, small, containing gas or gas cartridges flammable, without release device, not refillable and not exceeding 1 L capacity",2.1,UN2037,,2.1,,306,304,None,1 kg,15 kg,B,40
,"Receptacles, small, containing gas or gas cartridges non-flammable, without release device, not refillable and not exceeding 1 L capacity",2.2,UN2037,,2.2,,306,304,None,1 kg,15 kg,B,40
,"Receptacles, small, containing gas or gas cartridges non-flammable, without release device, not refillable and not exceeding 1 L capacity",2.2,UN2037,,"2.2, 5.1",A14,306,304,None,1 kg,15 kg,B,40
,"Dinitrotoluenes, liquid",6.1,UN2038,II,6.1,"IB2, T7, TP2",153,202,243,5 L,60 L,A,
,"2,2-Dimethylpropane",2.1,UN2044,,2.1,,306,304,"314, 315",Forbidden,150 kg,E,40
,Isobutyraldehyde or Isobutyl aldehyde,3,UN2045,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,E,40
,Cymenes,3,UN2046,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Dichloropropenes,3,UN2047,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,
,Dichloropropenes,3,UN2047,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Dicyclopentadiene,3,UN2048,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Diethylbenzene,3,UN2049,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,"Diisobutylene, isomeric compounds",3,UN2050,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,
,2-Dimethylaminoethanol,8,UN2051,II,"8, 3","B2, IB2, T7, TP2",154,202,243,1 L,30 L,A,
,Dipentene,3,UN2052,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Methyl isobutyl carbinol,3,UN2053,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Morpholine,8,UN2054,I,"8, 3","A6, T10, TP2",None,201,243,0.5 L,2.5 L,A,
,"Styrene monomer, stabilized",3,UN2055,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Tetrahydrofuran,3,UN2056,II,3,"IB2, T4, TP1",None,202,242,5 L,60 L,B,
,Tripropylene,3,UN2057,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Tripropylene,3,UN2057,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,
,Valeraldehyde,3,UN2058,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,
,"Nitrocellulose, solution, flammable with not more than 12.6 percent nitrogen, by mass, and not more than 55 percent nitrocellulose",3,UN2059,I,3,"T11, TP1, TP8, TP27",None,201,243,1 L,30 L,E,
,"Nitrocellulose, solution, flammable with not more than 12.6 percent nitrogen, by mass, and not more than 55 percent nitrocellulose",3,UN2059,II,3,"IB2, T4, TP1, TP8",150,202,242,5 L,60 L,B,
,"Nitrocellulose, solution, flammable with not more than 12.6 percent nitrogen, by mass, and not more than 55 percent nitrocellulose",3,UN2059,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Ammonium nitrate based fertilizer,5.1,UN2067,III,5.1,"52, 150, IB8, IP3, T1, TP33",152,213,240,25 kg,100 kg,B,"48, 59, 60, 66, 117"
A W,Ammonium nitrate based fertilizer,9,UN2071,III,9,"132, IB8, IP3",155,213,240,200 kg,200 kg,A,
,"Ammonia solutions, relative density less than 0.880 at 15 degrees C in water, with more than 35 percent but not more than 50 percent ammonia",2.2,UN2073,,2.2,N87,306,304,"314, 315",Forbidden,150 kg,E,"40, 52, 57"
,"Acrylamide, solid",6.1,UN2074,III,6.1,"IB8, IP3, T1, TP33",153,213,240,100 kg,200 kg,A,12
,"Chloral, anhydrous, stabilized",6.1,UN2075,II,6.1,"IB2, T7, TP2",None,202,243,5 L,60 L,D,40
,"Cresols, liquid",6.1,UN2076,II,"6.1, 8","IB8, IP2, IP4, T7, TP2",153,202,243,1 L,30 L,B,
,alpha-Naphthylamine,6.1,UN2077,III,6.1,"IB8, IP3, T1, TP33",153,213,240,100 kg,200 kg,A,
+,Toluene diisocyanate,6.1,UN2078,II,6.1,"IB2, T7, TP2, TP13",153,202,243,5 L,60 L,D,"25, 40"
,Diethylenetriamine,8,UN2079,II,8,"B2, IB2, T7, TP2",154,202,242,1 L,30 L,A,"40, 52"
,"Hydrogen chloride, refrigerated liquid",2.3,UN2186,,"2.3, 8","3, B6",None,None,"314, 315",Forbidden,Forbidden,B,40
,"Carbon dioxide, refrigerated liquid",2.2,UN2187,,2.2,"T75, TP5",306,304,"314, 315",50 kg,500 kg,B,
,Arsine,2.3,UN2188,,"2.3, 2.1",1,None,192,245,Forbidden,Forbidden,D,40
,Dichlorosilane,2.3,UN2189,,"2.3, 2.1, 8","2, B9, B14",None,304,"314, 315",Forbidden,Forbidden,D,"17, 40"
,"Oxygen difluoride, compressed",2.3,UN2190,,"2.3, 5.1, 8","1, N86",None,304,None,Forbidden,Forbidden,D,"13, 40, 89, 90"
,Sulfuryl fluoride,2.3,UN2191,,2.3,4,None,304,"314, 315",Forbidden,Forbidden,D,40
,Germane,2.3,UN2192,,"2.3, 2.1",2,None,302,245,Forbidden,Forbidden,D,40
,"Hexafluoroethane, or Refrigerant gas R116",2.2,UN2193,,2.2,,306,304,"314, 315",75 kg,150 kg,A,
,Selenium hexafluoride,2.3,UN2194,,"2.3, 8",1,None,302,None,Forbidden,Forbidden,D,40
,Tellurium hexafluoride,2.3,UN2195,,"2.3, 8",1,None,302,None,Forbidden,Forbidden,D,40
,Tungsten hexafluoride,2.3,UN2196,,"2.3, 8","2, N86",None,338,None,Forbidden,Forbidden,D,40
,"Hydrogen iodide, anhydrous",2.3,UN2197,,2.3,"3, B14, N86, N89",None,304,"314, 315",Forbidden,Forbidden,D,40
,Phosphorus pentafluoride,2.3,UN2198,,"2.3, 8","2, B9, B14",None,"302, 304","314, 315",Forbidden,Forbidden,D,40
,Phosphine,2.3,UN2199,,"2.3, 2.1",1,None,192,245,Forbidden,Forbidden,D,40
,"Propadiene, stabilized",2.1,UN2200,,2.1,,None,304,"314, 315",Forbidden,150 kg,B,40
,"Nitrous oxide, refrigerated liquid",2.2,UN2201,,"2.2, 5.1","B6, T75, TP5, TP22",None,304,"314, 315",Forbidden,Forbidden,B,40
,"Hydrogen selenide, anhydrous",2.3,UN2202,,"2.3, 2.1",1,None,192,245,Forbidden,Forbidden,D,40
,Silane,2.1,UN2203,,2.1,,None,302,None,Forbidden,Forbidden,E,"40, 57, 104"
,Carbonyl sulfide,2.3,UN2204,,"2.3, 2.1","3, B14",None,304,"314, 315",Forbidden,Forbidden,D,40
,Adiponitrile,6.1,UN2205,III,6.1,"IB3, T3, TP1",153,203,241,60 L,220 L,A,
G,"Isocyanates, toxic, n.o.s. or Isocyanate solutions, toxic, n.o.s., flash point more than 61 degrees C and boiling point less than 300 degrees C",6.1,UN2206,II,6.1,"IB2, T11, TP2, TP13, TP27",153,202,243,5 L,60 L,E,"25, 40, 48"
G,"Isocyanates, toxic, n.o.s. or Isocyanate solutions, toxic, n.o.s., flash point more than 61 degrees C and boiling point less than 300 degrees C",6.1,UN2206,III,6.1,"IB3, T7, TP1, TP13, TP28",153,203,241,60 L,220 L,E,"25, 40, 48"
,"Calcium hypochlorite mixtures, dry, with more than 10 percent but not more than 39 percent available chlorine",5.1,UN2208,III,5.1,"165, A1, A29, IB8, IP3, IP13, N34, W9",152,213,240,25 kg,100 kg,D,"4, 25, 48, 52, 56, 58, 69, 142"
,"Formaldehyde, solutions, with not less than 25 percent formaldehyde",8,UN2209,III,8,"IB3, T4, TP1",154,203,241,5 L,60 L,A,
,Maneb or Maneb preparations with not less than 60 percent maneb,4.2,UN2210,III,"4.2, 4.3","57, A1, A19, IB6, T1, TP33 ",None,213,242,25 kg,100 kg,A,34
,"Polymeric beads, expandable, evolving flammable vapor",9,UN2211,III,9,"32, IB8, IP3, IP7, T1, TP33",155,221,221,100 kg,200 kg,E,"19, 21, 25, 85, 87, 144"
I,"Blue asbestos (Crocidolite) or Brown asbestos (amosite, mysorite)",9,UN2212,II,9,"156, IB8, IP2, IP4, T3, TP33",155,216,240,Forbidden,Forbidden,A,"34, 40"
,Paraformaldehyde,4.1,UN2213,III,4.1,"A1, IB8, IP3, T1, TP33",151,213,240,25 kg,100 kg,A,
,Phthalic anhydride with more than .05 percent maleic anhydride,8,UN2214,III,8,"IB8, IP3, T1, TP33",154,213,240,25 kg,100 kg,A,
,Maleic anhydride,8,UN2215,III,8,"IB8, IP3, T4, TP1",154,213,240,25 kg,100 kg,A,
,"Maleic anhydride, molten",8,UN2215,III,8,"T4, TP3",None,213,240,Forbidden,Forbidden,A ,
W,"Fish meal, stabilized or Fish scrap, stabilized",9,UN2216,III,,"155, IB8, IP3, T1, TP33",155,218,218,No limit,No limit,B,"88, 122, 128"
I,Seed cake with not more than 1.5 percent oil and not more than 11 percent moisture,4.2,UN2217,III,None,"IB8, IP3, IP7, N7",None,213,241,Forbidden,Forbidden,A,13
,"Acrylic acid, stabilized",8,UN2218,II,"8, 3","B2, IB2, T7, TP2",154,202,243,1 L,30 L,C,"25, 40"
,Allyl glycidyl ether,3,UN2219,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Anisole,3,UN2222,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Benzonitrile,6.1,UN2224,II,6.1,"IB2, T7, TP2",153,202,243,5 L,60 L,A,"40, 52"
,Benzene sulfonyl chloride,8,UN2225,III,8,"IB3, T4, TP1",154,203,241,5 L,60 L,A,40
,Benzotrichloride,8,UN2226,II,8,"B2, IB2, T7, TP2",154,202,242,1 L,30 L,A,40
,"n-Butyl methacrylate, stabilized",3,UN2227,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,2-Chloroethanal,6.1,UN2232,I,6.1,"2, B9, B14, B32, B74, T20, TP2, TP13, TP38, TP45",None,227,244,Forbidden,Forbidden,D,40
,Chloroanisidines,6.1,UN2233,III,6.1,"IB8, IP3, T1, TP33",153,213,240,100 kg,200 kg,A,
,Chlorobenzotrifluorides,3,UN2234,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,40
,"Chlorobenzyl chlorides, liquid",6.1,UN2235,III,6.1,"IB3, T4, TP1",153,203,241,60 L,220 L,A,
,"3-Chloro-4-methylphenyl isocyanate, liquid",6.1,UN2236,II,6.1,IB2,153,202,243,5 L,60 L,B,40
,Chloronitroanilines,6.1,UN2237,III,6.1,"IB8, IP3, T1, TP33",153,213,240,100 kg,200 kg,A,
,Chlorotoluenes,3,UN2238,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,"Chlorotoluidines, solid",6.1,UN2239,III,6.1,"IB8, IP3, T1, TP33",153,213,240,100 kg,200 kg,A,
,Chromosulfuric acid,8,UN2240,I,8,"A3, A6, A7, B4, B6, N34, T10, TP2, TP12, TP13",None,201,243,0.5 L,2.5 L,B,"40, 66, 74, 89, 90"
,Cycloheptane,3,UN2241,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,40
,Cycloheptene,3,UN2242,II,3,"B1, IB2, T4, TP1",150,202,242,5 L,60 L,B,
,Cyclohexyl acetate,3,UN2243,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Cyclopentanol,3,UN2244,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Cyclopentanone,3,UN2245,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Cyclopentene,3,UN2246,II,3,"IB2, IP8, T7, TP2",150,202,242,5 L,60 L,E,40
,n-Decane,3,UN2247,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Di-n-butylamine,8,UN2248,II,"8, 3","IB2, T7, TP2",None,202,243,1 L,30 L,A,
,"Dichlorodimethyl ether, symmetrical",6.1,UN2249,I,"6.1, 3",,None,201,243,Forbidden,Forbidden,,40
,Dichlorophenyl isocyanates,6.1,UN2250,II,6.1,"IB8, IP2, IP4, T3, TP33",153,212,242,25 kg,100 kg,B,"25, 40, 48"
,"Bicyclo [2,2,1] hepta-2,5-diene, stabilized or 2,5-Norbornadiene, stabilized",3,UN2251,II,3,"IB2, T7, TP2",150,202,242,5 L,60 L,D,
,"1,2-Dimethoxyethane",3,UN2252,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,
,"N,N-Dimethylaniline",6.1,UN2253,II,6.1,"IB1, T7, TP2",153,202,243,5 L,60 L,A,
,"Matches, fusee",4.1,UN2254,III,4.1,,186,186,None,Forbidden,Forbidden,A,
,Cyclohexene,3,UN2256,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,E,
,Potassium,4.3,UN2257,I,4.3,"A7, A19, A20, B27, IB4, IP1, N6, N34, T9, TP7, TP33",None,211,244,Forbidden,15 kg,D,52
,"1,2-Propylenediamine",8,UN2258,II,"8, 3","A3, A6, IB2, N34, T7, TP2",None,202,243,1 L,30 L,A,40
,Triethylenetetramine,8,UN2259,II,8,"B2, IB2, T7, TP2",154,202,242,1 L,30 L,B,"40, 52"
,Tripropylamine,3,UN2260,III,"3, 8","B1, IB3, T4, TP1",150,203,242,5 L,60 L,A,40
,"Xylenols, solid",6.1,UN2261,II,6.1,"IB8, IP2, IP4, T3, TP33",153,212,242,25 kg,100 kg,A,
,Dimethylcarbamoyl chloride,8,UN2262,II,8,"B2, IB2, T7, TP2",154,202,242,1 L,30 L,A,40
,Dimethylcyclohexanes,3,UN2263,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,
,"N,N-Dimethylcyclo-hexylamine",8,UN2264,II,"8, 3","B2, IB2, T7, TP2",154,202,243,1 L,30 L,A,40
,"N,N-Dimethylformamide",3,UN2265,III,3,"B1, IB3, T2, TP2",150,203,242,60 L,220 L,A,
,Dimethyl-N-propylamine,3,UN2266,II,"3, 8","IB2, T7, TP2, TP13",150,202,243,1 L,5 L,B,40
,Dimethyl thiophosphoryl chloride,6.1,UN2267,II,"6.1, 8","IB2, T7, TP2",153,202,243,1 L,30 L,B,25
,"3,3'-Iminodipropylamine",8,UN2269,III,8,"IB3, T4, TP2",154,203,241,5 L,60 L,A,
,"Ethylamine, aqueous solution with not less than 50 percent but not more than 70 percent ethylamine",3,UN2270,II,"3, 8","IB2, T7, TP1",150,202,243,1 L,5 L,B,"40, 52"
,Ethyl amyl ketone,3,UN2271,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,N-Ethylaniline,6.1,UN2272,III,6.1,"IB3, T4, TP1",153,203,241,60 L,220 L,A,"52, 74"
,2-Ethylaniline,6.1,UN2273,III,6.1,"IB3, T4, TP1",153,203,241,60 L,220 L,A,"52, 74"
,N-Ethyl-N-benzylaniline,6.1,UN2274,III,6.1,"IB3, T4, TP1",153,203,241,60 L,220 L,A,
,2-Ethylbutanol,3,UN2275,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,2-Ethylhexylamine,3,UN2276,III,"3, 8","B1, IB3, T4, TP1",150,203,242,5 L,60 L,A,40
,"Ethyl methacrylate, stabilized",3,UN2277,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,
,n-Heptene,3,UN2278,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,
,Hexachlorobutadiene,6.1,UN2279,III,6.1,"IB3, T4, TP1",153,203,241,60 L,220 L,A,
,"Hexamethylenediamine, solid",8,UN2280,III,8,"IB8, IP3, T1, TP33 ",154,213,240,25 kg,100 kg,A,12
,Hexamethylene diisocyanate,6.1,UN2281,II,6.1,"IB2, T7, TP2, TP13",153,202,243,5 L,60 L,C,"13, 40"
,Hexanols,3,UN2282,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,74
,"Isobutyl methacrylate, stabilized",3,UN2283,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Isobutyronitrile,3,UN2284,II,"3, 6.1","IB2, T7, TP2, TP13",150,202,243,1 L,60 L,E,40
,Isocyanatobenzotrifluorides,6.1,UN2285,II,"6.1, 3","5, IB2, T7, TP2",153,202,243,5 L,60 L,D,"25, 40, 48"
,Pentamethylheptane,3,UN2286,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Isoheptenes,3,UN2287,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,
,Isohexenes,3,UN2288,II,3,"IB2, IP8, T11, TP1",150,202,242,5 L,60 L,E,
,Isophoronediamine,8,UN2289,III,8,"IB3, T4, TP1",154,203,241,5 L,60 L,A,
,Isophorone diisocyanate,6.1,UN2290,III,6.1,"IB3, T4, TP2",153,203,241,60 L,220 L,B,40
,"Lead compounds, soluble, n.o.s.",6.1,UN2291,III,6.1,"138, IB8, IP3, T1, TP33",153,213,240,100 kg,200 kg,A,
,4-Methoxy-4-methylpentan-2-one,3,UN2293,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,N-Methylaniline,6.1,UN2294,III,6.1,"IB3, T4, TP1",153,203,241,60 L,220 L,A,
,Methyl chloroacetate,6.1,UN2295,I,"6.1, 3","T14, TP2, TP13",None,201,243,1 L,30 L,D,
,Methylcyclohexane,3,UN2296,II,3,"B1, IB2, T4, TP1",150,202,242,5 L,60 L,B,
,Methylcyclohexanone,3,UN2297,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Methylcyclopentane,3,UN2298,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,B,
,Methyl dichloroacetate,6.1,UN2299,III,6.1,"IB3, T4, TP1",153,203,241,60 L,220 L,A,
,2-Methyl-5-ethylpyridine,6.1,UN2300,III,6.1,"IB3, T4, TP1",153,203,241,60 L,220 L,A,
,2-Methylfuran,3,UN2301,II,3,"IB2, T4, TP1",150,202,242,5 L,60 L,E,
,5-Methylhexan-2-one,3,UN2302,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Isopropenylbenzene,3,UN2303,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,"Naphthalene, molten",4.1,UN2304,III,4.1,"IB1, T1, TP3",151,213,241,Forbidden,Forbidden,C,
,Nitrobenzenesulfonic acid,8,UN2305,II,8,"B2, B4, IB8, IP2, IP4, T3, TP33",154,202,242,1 L,30 L,A,
,"Nitrobenzotrifluorides, liquid",6.1,UN2306,II,6.1,"IB2, T7, TP2",153,202,243,5 L,60 L,A,40
,3-Nitro-4-chlorobenzotrifluoride,6.1,UN2307,II,6.1,"IB2, T7, TP2",153,202,243,5 L,60 L,A,40
,"Nitrosylsulfuric acid, liquid",8,UN2308,II,8,"A3, A6, A7, B2, IB2, N34, T8, TP2, TP12",154,202,242,1 L,30 L,D,"40, 66, 74, 89, 90"
,Octadiene,3,UN2309,II,3,"B1, IB2, T4, TP1",150,202,242,5 L,60 L,B,
,"Pentane-2,4-dione",3,UN2310,III,"3, 6.1","B1, IB3, T4, TP1",150,203,242,60 L,220 L,A,
+,Phenetidines,6.1,UN2311,III,6.1,"IB3, T4, TP1",153,203,241,60 L,220 L,A,
,"Phenol, molten",6.1,UN2312,II,6.1,"B14, T7, TP3",None,202,243,Forbidden,Forbidden,B,40
,Picolines,3,UN2313,III,3,"B1, IB3, T4, TP1",150,203,242,60 L,220 L,A,40
,"Polychlorinated biphenyls, liquid",9,UN2315,II,9,"9, 81, 140, IB3, T4, TP1",155,202,241,100 L,220 L,A,95
,"Sodium cuprocyanide, solid",6.1,UN2316,I,6.1,"IB7, IP1, T6, TP33",None,211,242,5 kg,50 kg,A,52
,"Sodium cuprocyanide, solution",6.1,UN2317,I,6.1,"T14, TP2, TP13",None,201,243,1 L,30 L,B,"40, 52"
,"Sodium hydrosulfide, with less than 25 percent water of crystallization",4.2,UN2318,II,4.2,"A7, A19, A20, IB6, IP2, T3, TP33",None,212,241,15 kg,50 kg,A,52
,"Terpene hydrocarbons, n.o.s.",3,UN2319,III,3,"B1, IB3, T4, TP1, TP29",150,203,242,60 L,220 L,A,
,Tetraethylenepentamine,8,UN2320,III,8,"IB3, T4, TP1",154,203,241,5 L,60 L,A,52
,"Trichlorobenzenes, liquid",6.1,UN2321,III,6.1,"IB3, T4, TP1",153,203,241,60 L,220 L,A,
,Trichlorobutene,6.1,UN2322,II,6.1,"IB2, T7, TP2",153,202,243,5 L,60 L,A,"25, 40"
,Triethyl phosphite,3,UN2323,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Triisobutylene,3,UN2324,III,3,"B1, IB3, T4, TP1",150,203,242,60 L,220 L,A,
,"1,3,5-Trimethylbenzene",3,UN2325,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Trimethylcyclohexylamine,8,UN2326,III,8,"IB3, T4, TP1",154,203,241,5 L,60 L,A,
,Trimethylhexamethylenediamines,8,UN2327,III,8,"IB3, T4, TP1",154,203,241,5 L,60 L,A,
,Trimethylhexamethylene diisocyanate,6.1,UN2328,III,6.1,"IB3, T4, TP2, TP13",153,203,241,60 L,220 L,B,
,Trimethyl phosphite,3,UN2329,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,Undecane,3,UN2330,III,3,"B1, IB3, T2, TP1",150,203,242,60 L,220 L,A,
,"Zinc chloride, anhydrous",8,UN2331,III,8,"IB8, IP3, T1, TP33",None,213,240,25 kg,100 kg,A,
,Acetaldehyde oxime,3,UN2332,III,3,"B1, IB3, T4, TP1",150,203,242,60 L,220 L,A,
,Allyl acetate,3,UN2333,II,"3, 6.1","IB2, T7, TP1, TP13",150,202,243,1 L,60 L,E,40
,Allylamine,6.1,UN2334,I,"6.1, 3","2, B9, B14, B32, B74, T20, TP2, TP13, TP38, TP45",None,227,244,Forbidden,Forbidden,D,40
,Allyl ethyl ether,3,UN2335,II,"3, 6.1","IB2, T7, TP1, TP13",150,202,243,1 L,60 L,E,40
